stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,E,p_edge
violence,usas,A1.5.1,N4,26,0,10,0,False,2.9802322387695312e-08,True,10,0.001953125
violence,usas,Q2.2,Z6,8,7,5,5,True,1.0,False,10,1.0
violence,usas,X3.4,X2.3,12,6,7,5,True,0.237884521484375,False,12,0.7744140625
violence,usas,A10,X2.3,12,9,4,7,True,0.6636238098144531,False,11,0.548828125
violence,usas,N5.1,Z8m,8,6,6,5,True,0.79052734375,False,11,1.0
violence,usas,M5,S8,12,10,8,3,True,0.8318119049072266,False,11,0.2265625
violence,usas,G3,K1,12,8,7,5,True,0.5034446716308594,False,12,0.7744140625
violence,usas,S8,E5,13,6,6,5,True,0.1670684814453125,False,11,1.0
violence,usas,M2,X2.3,34,8,10,5,True,6.87711149112147e-05,False,15,0.30175781249999994
violence,usas,Z8f,A1.9,11,4,7,4,True,0.1184692382812499,False,11,0.548828125
violence,usas,E4.1,A1.3,18,5,8,4,True,0.0106220245361328,False,12,0.3876953125
violence,usas,I3.1,H4,12,3,7,3,True,0.03515625,False,10,0.34375
violence,usas,X3.4,I2.2,10,7,5,6,True,0.629058837890625,False,11,1.0
violence,usas,K5.1,O4.1,7,4,6,4,True,0.548828125,False,10,0.75390625
violence,usas,M6,G2.1,16,9,5,9,True,0.2295229434967041,False,14,0.4239501953125
violence,usas,A7,A5.4,10,1,9,1,True,0.01171875,False,10,0.021484375
violence,usas,A9,T1.1,17,3,8,3,True,0.0025768280029296,False,11,0.2265625
violence,usas,H3,H2,16,15,7,4,True,1.0,False,11,0.548828125
violence,usas,M3,Z2,10,6,6,5,True,0.454498291015625,False,11,1.0
violence,usas,I1.2,S8,8,6,6,5,True,0.79052734375,False,11,1.0
violence,usas,G2.1,A5.2,21,1,10,1,True,1.0967254638671877e-05,True,11,0.01171875
violence,usas,K1,K5.1,10,5,8,4,True,0.3017578124999999,False,12,0.3876953125
violence,usas,H2,W2,44,4,9,2,True,1.513832614818966e-09,True,11,0.0654296875
violence,usas,Q2.2,L3,12,2,8,2,True,0.012939453125,False,10,0.109375
violence,usas,L3,M3,12,12,7,7,True,1.0,False,14,1.0
violence,usas,M6,W2,14,2,8,2,True,0.004180908203125,False,10,0.109375
violence,usas,L1,N1,6,5,5,5,True,1.0,False,10,1.0
violence,usas,A14,F1,14,13,7,3,True,1.0,False,10,0.34375
violence,verbnet,judgement,appear,95,83,24,24,True,0.4097360735808547,False,48,1.0
violence,verbnet,judgement,clear,61,0,24,0,False,8.673617379884035e-19,True,24,1.1920928955078125e-07
violence,verbnet,judgement,other_cos,100,17,26,8,True,1.726263257699955e-15,True,34,0.0029350556433200836
violence,verbnet,judgement,amuse,321,279,32,33,True,0.0940840075261869,False,65,1.0
violence,verbnet,judgement,consume,35,15,19,10,True,0.0066004479668109,False,29,0.13604594767093658
violence,verbnet,crane,try,16,9,11,4,True,0.2295229434967041,False,15,0.11846923828124999
violence,verbnet,crane,appear,254,135,29,30,True,1.649905696231838e-09,True,59,1.0
violence,verbnet,crane,clear,43,4,24,3,True,2.781192165457469e-09,True,27,4.9233436584472656e-05
violence,verbnet,crane,other_cos,200,24,32,15,True,9.62813819293059e-36,True,47,0.018623836615006432
violence,verbnet,crane,amuse,722,547,37,35,True,9.98858031274861e-07,True,72,0.906294324703081
violence,verbnet,consume,crane,57,55,18,23,True,0.9247750936572272,False,41,0.5327092552361137
violence,verbnet,appear,chase,24,11,16,9,True,0.0409595915116369,False,25,0.2295229434967041
violence,verbnet,chase,other_cos,9,4,7,3,True,0.266845703125,False,10,0.34375
violence,verbnet,amuse,chase,40,21,14,13,True,0.0204147137996349,False,27,1.0
violence,verbnet,chase,consume,10,5,9,4,True,0.3017578124999999,False,13,0.266845703125
violence,verbnet,carry,try,28,21,9,9,True,0.3916029105474905,False,18,1.0
violence,verbnet,appear,carry,161,137,26,26,True,0.182649267168023,False,52,1.0
violence,verbnet,carry,clear,94,2,27,2,True,1.1755920753965606e-25,True,29,1.6242265701293945e-06
violence,verbnet,carry,other_cos,226,62,34,21,True,4.432951712868868e-23,True,55,0.10478948242660333
violence,verbnet,carry,amuse,889,760,38,36,True,0.0016131198555312,False,74,0.9075606176124984
violence,verbnet,carry,consume,66,58,28,19,True,0.529769404365268,False,47,0.24296021728332556
violence,verbnet,drive,appear,46,21,18,7,True,0.0030653176696087,False,25,0.043285250663757324
violence,verbnet,drive,other_cos,55,13,18,5,True,2.7465771122682156e-07,True,23,0.010622024536132812
violence,verbnet,drive,amuse,149,89,31,15,True,0.0001215070760558,False,46,0.02589608179323477
violence,verbnet,consume,drive,16,12,7,8,True,0.5715881884098053,False,15,1.0
violence,verbnet,escape,appear,392,276,29,29,True,8.19477055056307e-06,True,58,1.0
violence,verbnet,escape,clear,36,8,16,3,True,2.5448598648836196e-05,False,19,0.004425048828125
violence,verbnet,escape,other_cos,351,141,34,26,True,1.0426625789940465e-21,True,60,0.36629400670329104
violence,verbnet,escape,amuse,914,823,34,38,True,0.030786058617687,False,72,0.7239481457469141
violence,verbnet,consume,escape,141,83,27,26,True,0.0001291530768858,False,53,1.0
violence,verbnet,appear,banish,12,5,7,5,True,0.143463134765625,False,12,0.7744140625
violence,verbnet,banish,clear,12,0,11,0,False,0.00048828125,False,11,0.0009765625
violence,verbnet,banish,other_cos,16,2,13,1,True,0.001312255859375,False,14,0.0018310546875
violence,verbnet,amuse,banish,50,36,17,15,True,0.1605784191339797,False,32,0.860050065908581
violence,verbnet,banish,consume,11,3,10,3,True,0.057373046875,False,13,0.09228515625
violence,verbnet,appear,remove,10,5,6,5,True,0.3017578124999999,False,11,1.0
violence,verbnet,amuse,remove,31,18,10,13,True,0.0854331331573945,False,23,0.6776394844055176
violence,verbnet,appear,throw,91,57,30,15,True,0.0064796658263476,False,45,0.035697803555194696
violence,verbnet,throw,clear,20,8,12,8,True,0.0356981381773948,False,20,0.5034446716308594
violence,verbnet,throw,other_cos,68,31,22,16,True,0.0002553460864965,False,38,0.417692190836533
violence,verbnet,throw,amuse,224,207,35,35,True,0.4409251590885646,False,70,1.0
violence,verbnet,consume,throw,32,21,12,11,True,0.1689778222877187,False,23,1.0
violence,verbnet,try,force,15,11,8,9,True,0.557197093963623,False,17,1.0
violence,verbnet,appear,force,168,86,29,23,True,2.969049282052752e-07,True,52,0.48845566937989204
violence,verbnet,force,clear,26,2,16,2,True,3.032386302947998e-06,True,18,0.001312255859375
violence,verbnet,force,other_cos,109,55,24,15,True,2.9946595084083455e-05,False,39,0.19959086691960698
violence,verbnet,amuse,force,644,397,37,29,True,1.8584004838556583e-14,True,66,0.3890524605477928
violence,verbnet,consume,force,111,49,24,23,True,1.05255808262707e-06,True,47,1.0
violence,verbnet,bump,try,19,10,8,9,True,0.1360459476709365,False,17,1.0
violence,verbnet,bump,appear,159,131,32,30,True,0.1126974241091715,False,62,0.8990763136528589
violence,verbnet,bump,clear,20,0,14,0,False,1.9073486328125e-06,True,14,0.0001220703125
violence,verbnet,bump,other_cos,157,49,28,16,True,2.2010958638335194e-14,True,44,0.09614175442061423
violence,verbnet,bump,amuse,762,522,37,32,True,2.2484879424678318e-11,True,69,0.6304564917867981
violence,verbnet,bump,consume,52,44,24,16,True,0.4751520499865729,False,40,0.26818725105476915
violence,verbnet,appear,clear,37,0,15,0,False,1.4551915228366852e-11,True,15,6.103515625e-05
violence,verbnet,appear,other_cos,148,89,28,21,True,0.0001534786833225,False,49,0.3916029105474905
violence,verbnet,appear,amuse,550,496,34,34,True,0.1012215880229653,False,68,1.0
violence,verbnet,appear,consume,73,70,22,20,True,0.8672499070976046,False,42,0.8776143287523154
violence,verbnet,other_cos,clear,10,5,8,4,True,0.3017578124999999,False,12,0.3876953125
violence,verbnet,amuse,other_cos,517,217,35,33,True,4.1924038506864525e-29,True,68,0.9035973456835127
violence,verbnet,consume,other_cos,69,40,18,20,True,0.0070407508355076,False,38,0.8714146793645341
violence,verbnet,get,try,15,7,10,4,True,0.1338005065917968,False,14,0.1795654296875
violence,verbnet,get,appear,284,121,35,29,True,3.2908143694923936e-16,True,64,0.5323087760278422
violence,verbnet,get,clear,22,4,12,4,True,0.0005335211753845,False,16,0.076812744140625
violence,verbnet,get,other_cos,201,49,29,15,True,4.8808052826543374e-23,True,44,0.048766765904474596
violence,verbnet,get,amuse,696,390,38,33,True,1.1958290505208424e-20,True,71,0.6353076420876663
violence,verbnet,get,consume,50,43,22,19,True,0.5340598617346066,False,41,0.755228657504631
violence,verbnet,bring,try,9,5,7,5,True,0.4239501953125,False,12,0.7744140625
violence,verbnet,appear,bring,208,155,33,23,True,0.006269138270725,False,56,0.2288055412343561
violence,verbnet,bring,clear,29,6,15,4,True,0.0001168418675661,False,19,0.0192108154296875
violence,verbnet,bring,other_cos,138,62,26,24,True,8.026905991184947e-08,True,50,0.887724827340783
violence,verbnet,amuse,bring,597,535,38,34,True,0.0697790484804977,False,72,0.7239481457469141
violence,verbnet,consume,bring,78,58,22,17,True,0.1029131849974319,False,39,0.5223973804968411
violence,verbnet,amuse,try,26,20,11,10,True,0.4613911821367651,False,21,1.0
violence,verbnet,amuse,clear,137,8,28,5,True,1.894434627179348e-31,True,33,6.618769839406013e-05
violence,verbnet,consume,amuse,264,229,25,33,True,0.1256134993145844,False,58,0.358143301806138
violence,verbnet,appear,begin,146,96,25,23,True,0.0015795318704355,False,48,0.8854334972865135
violence,verbnet,appear,investigate,72,2,20,2,True,2.939204326972422e-19,True,22,0.00012111663818359375
violence,verbnet,appear,contiguous_location,74,54,24,23,True,0.0926900308983779,False,47,1.0
violence,verbnet,appear,linger,43,2,16,2,True,5.888978193979709e-11,True,18,0.001312255859375
violence,verbnet,put,appear,140,71,27,16,True,2.340952527288083e-06,True,43,0.12628947438543037
violence,verbnet,appear,run,273,63,29,23,True,2.7073748319376746e-32,True,52,0.48845566937989204
violence,verbnet,convert,appear,385,137,33,29,True,2.765410408662267e-28,True,62,0.7035366713552733
violence,verbnet,appear,funnel,86,10,27,8,True,3.2114796492801454e-16,True,35,0.0018782254774123432
violence,verbnet,amuse,begin,683,312,34,30,True,1.6714443368112372e-32,True,64,0.7079807541347641
violence,verbnet,amuse,investigate,339,25,32,8,True,1.6974831463698917e-71,True,40,0.0001821658297558315
violence,verbnet,amuse,contiguous_location,231,172,33,32,True,0.0038084364928187,False,65,1.0
violence,verbnet,amuse,linger,176,8,23,4,True,2.3850075128901178e-42,True,27,0.000310748815536499
violence,verbnet,put,amuse,567,245,34,30,True,3.347705942114678e-30,True,64,0.7079807541347641
violence,verbnet,amuse,run,738,236,35,32,True,9.172724535826176e-61,True,67,0.8071946913670247
violence,verbnet,convert,amuse,949,430,35,33,True,2.8098118394503105e-45,True,68,0.9035973456835127
violence,verbnet,amuse,funnel,301,113,32,24,True,8.153125656861461e-21,True,56,0.34968195298368476
violence,verbnet,escape,force,207,189,29,28,True,0.3929759408974351,False,57,1.0
violence,verbnet,force,begin,161,145,25,22,True,0.3912072637464186,False,47,0.7708669945730263
violence,verbnet,force,investigate,87,9,19,4,True,3.640258907444359e-17,True,23,0.002599477767944336
violence,verbnet,contiguous_location,force,56,49,21,15,True,0.5583942911655911,False,36,0.4050322461407632
violence,verbnet,force,linger,58,6,15,3,True,9.029018960445e-12,True,18,0.007537841796875
violence,verbnet,put,force,293,78,28,18,True,2.0876197407260363e-30,True,46,0.18392482137699062
violence,verbnet,force,run,211,134,24,25,True,3.998951687979852e-05,False,49,1.0
violence,verbnet,convert,force,136,90,29,21,True,0.0026797681067015,False,50,0.3222363203575469
violence,verbnet,force,funnel,92,70,24,19,True,0.098660882993073,False,43,0.542384011856484
violence,verbnet,escape,calibratable_cos,231,220,30,35,True,0.6377738423805929,False,65,0.6201447650813029
violence,verbnet,calibratable_cos,begin,212,100,30,20,True,2.126729907047434e-10,True,50,0.20263875106454066
violence,verbnet,calibratable_cos,investigate,88,4,23,3,True,1.180999849430483e-21,True,26,8.797645568847656e-05
violence,verbnet,calibratable_cos,contiguous_location,51,31,22,15,True,0.0352414401787474,False,37,0.3240086000878364
violence,verbnet,calibratable_cos,linger,65,2,21,1,True,3.088620938868081e-17,True,22,1.0967254638671875e-05
violence,verbnet,put,calibratable_cos,162,83,24,23,True,5.029248091151469e-07,True,47,1.0
violence,verbnet,calibratable_cos,run,325,110,36,24,True,1.0025582282994744e-25,True,60,0.1550019040032606
violence,verbnet,convert,calibratable_cos,210,146,33,28,True,0.000816864838275,False,61,0.6089207154048286
violence,verbnet,calibratable_cos,funnel,58,18,19,10,True,4.713242239575157e-06,True,29,0.13604594767093658
violence,verbnet,crane,escape,268,150,34,27,True,8.414080068019604e-09,True,61,0.4426260049464714
violence,verbnet,crane,begin,194,147,29,21,True,0.0126231402364725,False,50,0.3222363203575469
violence,verbnet,crane,investigate,87,3,18,3,True,1.9641662139013065e-22,True,21,0.0014896392822265625
violence,verbnet,crane,contiguous_location,63,31,20,17,True,0.0012613865981312,False,37,0.7428293587290682
violence,verbnet,crane,linger,50,1,17,1,True,4.618527782440651e-14,True,18,0.00014495849609375
violence,verbnet,put,crane,208,87,28,24,True,1.3685596015186345e-12,True,52,0.6778086391424605
violence,verbnet,crane,run,268,74,34,24,True,6.0230429563365066e-27,True,58,0.23704711476271959
violence,verbnet,crane,convert,142,136,32,23,True,0.7643313952999444,False,55,0.2806097176983541
violence,verbnet,crane,funnel,112,42,26,16,True,1.536148923528689e-08,True,42,0.16414940178310644
violence,verbnet,throw,escape,89,87,24,20,True,0.9399425573387798,False,44,0.651587827208914
violence,verbnet,begin,throw,110,79,22,20,True,0.0288282503121422,False,42,0.8776143287523154
violence,verbnet,throw,investigate,39,3,13,3,True,5.6315911933779725e-09,True,16,0.021270751953125
violence,verbnet,throw,contiguous_location,30,25,14,12,True,0.5900533317766354,False,26,0.8450189828872681
violence,verbnet,put,throw,140,41,25,17,True,7.391673737899026e-14,True,42,0.27995623852893914
violence,verbnet,throw,run,99,47,24,14,True,2.015165841775882e-05,False,38,0.14330665429588407
violence,verbnet,convert,throw,89,55,23,21,True,0.0057688238529251,False,44,0.880395821280672
violence,verbnet,throw,funnel,45,32,17,16,True,0.1710609735539115,False,33,1.0
violence,verbnet,give,escape,114,90,26,19,True,0.1070988214158888,False,45,0.3712980344710104
violence,verbnet,give,begin,71,41,21,15,True,0.0058901729804132,False,36,0.4050322461407632
violence,verbnet,give,investigate,36,5,14,3,True,7.84157236921601e-07,True,17,0.012725830078125
violence,verbnet,give,contiguous_location,28,21,12,11,True,0.3916029105474905,False,23,1.0
violence,verbnet,put,give,55,46,17,15,True,0.426160015466994,False,32,0.860050065908581
violence,verbnet,give,run,117,23,18,9,True,2.3310651653913926e-16,True,27,0.12207812070846558
violence,verbnet,convert,give,68,47,22,17,True,0.0617086082392241,False,39,0.5223973804968411
violence,verbnet,give,funnel,48,20,16,12,True,0.0009143907212875,False,28,0.5715881884098053
violence,verbnet,convert,escape,199,126,28,27,True,6.0865509854800686e-05,False,55,1.0
violence,verbnet,convert,begin,136,90,24,15,True,0.0026797681067015,False,39,0.19959086691960698
violence,verbnet,convert,investigate,75,7,19,7,True,1.7292396771428033e-15,True,26,0.028959274291992188
violence,verbnet,convert,contiguous_location,99,40,24,18,True,5.955419961683035e-07,True,42,0.44079906734259566
violence,verbnet,convert,linger,28,4,11,2,True,1.9301194697618484e-05,False,13,0.0224609375
violence,verbnet,put,convert,140,63,28,19,True,6.75568306556437e-08,True,47,0.24296021728332556
violence,verbnet,convert,run,270,80,28,25,True,3.1981640997000668e-25,True,53,0.7838463022094988
violence,verbnet,convert,funnel,64,25,20,14,True,4.321520924983878e-05,False,34,0.39152830513194203
violence,verbnet,escape,obtain,107,90,25,21,True,0.2542469517320609,False,46,0.6587380770236564
violence,verbnet,begin,obtain,85,84,20,21,True,1.0,False,41,1.0
violence,verbnet,obtain,investigate,47,1,15,1,True,3.481659405224491e-13,True,16,0.000518798828125
violence,verbnet,contiguous_location,obtain,46,46,18,20,True,1.0,False,38,0.8714146793645341
violence,verbnet,put,obtain,133,27,24,11,True,4.9756718274757104e-18,True,35,0.040959591511636986
violence,verbnet,obtain,run,97,45,23,17,True,1.5219409544281673e-05,False,40,0.42959050784338615
violence,verbnet,convert,obtain,131,66,24,19,True,4.234534889278455e-06,True,43,0.542384011856484
violence,verbnet,obtain,funnel,33,8,14,4,True,0.0001122214262068,False,18,0.0308837890625
violence,verbnet,escape,send,74,50,23,21,True,0.0384484970110003,False,44,0.880395821280672
violence,verbnet,send,begin,68,59,17,22,True,0.4779219422067188,False,39,0.5223973804968411
violence,verbnet,send,investigate,25,5,11,3,True,0.0003249142318964,False,14,0.057373046875
violence,verbnet,contiguous_location,send,36,25,18,14,True,0.2000313685131031,False,32,0.5966148958541453
violence,verbnet,send,linger,23,2,13,1,True,1.9431114196777344e-05,False,14,0.0018310546875
violence,verbnet,put,send,60,48,17,16,True,0.2897982154050607,False,33,1.0
violence,verbnet,send,run,68,35,19,16,True,0.0014896711969493,False,35,0.735878800856881
violence,verbnet,convert,send,83,33,24,14,True,3.865427244352972e-06,True,38,0.14330665429588407
violence,verbnet,send,funnel,15,14,8,7,True,1.0,False,15,1.0
violence,verbnet,escape,assuming_position,127,78,24,21,True,0.0007607317898791,False,45,0.765991824244793
violence,verbnet,assuming_position,begin,97,71,21,17,True,0.0534324045812875,False,38,0.6271025701571489
violence,verbnet,assuming_position,investigate,23,5,14,4,True,0.0009122341871261,False,18,0.0308837890625
violence,verbnet,contiguous_location,assuming_position,25,24,12,14,True,1.0,False,26,0.8450189828872681
violence,verbnet,put,assuming_position,82,45,19,18,True,0.0013073851234999,False,37,1.0
violence,verbnet,assuming_position,run,169,43,28,14,True,7.441123285341689e-19,True,42,0.04355852192384191
violence,verbnet,convert,assuming_position,102,32,19,19,True,1.0414040895832831e-09,True,38,1.0
violence,verbnet,assuming_position,funnel,32,26,12,16,True,0.5118423084381691,False,28,0.5715881884098053
violence,verbnet,escape,create,49,48,20,19,True,1.0,False,39,1.0
violence,verbnet,create,begin,36,20,16,8,True,0.0440465461021507,False,24,0.15158963203430176
violence,verbnet,create,investigate,23,4,10,3,True,0.0003107488155364,False,13,0.09228515625
violence,verbnet,create,contiguous_location,10,6,7,5,True,0.454498291015625,False,12,0.7744140625
violence,verbnet,put,create,23,10,10,6,True,0.0350820333696901,False,16,0.454498291015625
violence,verbnet,create,run,39,10,16,6,True,3.845911694355664e-05,False,22,0.052478790283203125
violence,verbnet,convert,create,42,10,21,8,True,9.063271916964766e-06,True,29,0.0241195447742939
violence,verbnet,create,funnel,21,5,12,3,True,0.0024939179420471,False,15,0.03515625
violence,verbnet,escape,begin,179,144,23,24,True,0.0583481786197545,False,47,1.0
violence,verbnet,escape,investigate,120,16,22,10,True,6.905764227013771e-21,True,32,0.050102459732443094
violence,verbnet,escape,contiguous_location,105,93,26,25,True,0.4344463798742264,False,51,1.0
violence,verbnet,escape,linger,73,4,17,3,True,1.891833529313699e-17,True,20,0.0025768280029296875
violence,verbnet,put,escape,267,117,33,24,True,1.3302138712823875e-14,True,57,0.2892437471090205
violence,verbnet,escape,run,281,131,24,31,True,1.1432693051272484e-13,True,55,0.4187541882690154
violence,verbnet,escape,funnel,62,55,19,24,True,0.5792902501877032,False,43,0.542384011856484
violence,verbnet,escape,peer,203,137,26,32,True,0.0004075831368778,False,58,0.5118423084381691
violence,verbnet,begin,peer,300,114,26,21,True,2.1682261113674294e-20,True,47,0.5600646295802106
violence,verbnet,peer,investigate,40,6,17,5,True,3.102803702859092e-07,True,22,0.01690053939819336
violence,verbnet,contiguous_location,peer,54,53,18,19,True,1.0,False,37,1.0
violence,verbnet,peer,linger,18,2,10,2,True,0.0004024505615234,False,12,0.03857421875
violence,verbnet,put,peer,510,66,30,22,True,5.461601251567914e-86,True,52,0.3317497633694906
violence,verbnet,peer,run,156,142,23,22,True,0.4514633751759354,False,45,1.0
violence,verbnet,convert,peer,122,41,22,19,True,1.5450314835444983e-10,True,41,0.755228657504631
violence,verbnet,funnel,peer,74,55,21,17,True,0.1126574161116802,False,38,0.6271025701571489
violence,verbnet,carry,escape,347,260,31,29,True,0.0004722335188253,False,60,0.8974218269914307
violence,verbnet,carry,begin,446,208,33,26,True,7.066456081863693e-21,True,59,0.43499280512215344
violence,verbnet,carry,investigate,186,11,27,6,True,3.457794625524081e-42,True,33,0.0003240634687244892
violence,verbnet,carry,contiguous_location,88,61,25,21,True,0.0328218306975698,False,46,0.6587380770236564
violence,verbnet,carry,linger,125,4,24,2,True,3.3405392418235647e-32,True,26,1.049041748046875e-05
violence,verbnet,put,carry,313,147,27,27,True,7.351545908687041e-15,True,54,1.0
violence,verbnet,carry,run,437,161,30,29,True,2.119244434517854e-30,True,59,1.0
violence,verbnet,convert,carry,258,199,27,29,True,0.0066017992541687,False,56,0.8938530948350216
violence,verbnet,carry,funnel,214,96,32,26,True,1.7376326572931078e-11,True,58,0.5118423084381691
