category,delta,edges_pos,n_edges,lo,hi,mde,p,bonferroni,labeling,cell,coverage,scen,pov,context
adopt,0.0011644939049657744,2,38,-0.0012004267495438843,0.003529414559475433,0.0033784580778709406,0.3407558116427649,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
advise,0.004593368425166461,6,38,-0.0024324640846015424,0.011619200934934463,0.010036903585382862,0.20802097970888417,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
amalgamate,0.0007101743562142271,2,38,-0.0009116328179572794,0.0023319815303857335,0.0023168673916735805,0.39627161695541446,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
amuse,0.004947479405256783,18,38,-0.013607723554243601,0.02350268236475717,0.026507432799286263,0.6043639171051528,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
animal_sounds,0.012513951610008517,21,38,-0.007311871997634641,0.032339775217651676,0.02832260515377594,0.2238291466197066,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
appeal,-0.002167045511556045,9,38,-0.012773424190897262,0.008439333167785171,0.015151969541916022,0.691122179068846,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
appear,0.0014809630459126542,3,38,-0.00024822221772592863,0.003210148309551237,0.002470264662340833,0.10164901732128527,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
appoint,0.008290567580156267,17,38,0.0009288321329012656,0.015652303027411267,0.010516764924650002,0.03357499466711819,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
approve,0.009841041330039286,13,38,0.00036612135834446224,0.01931596130173411,0.013535599959564031,0.04898468054473906,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
assessment,0.0025440531747553856,4,38,-2.5412526909422608e-05,0.005113518876420194,0.0036706652880925832,0.05995335064355861,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
assuming_position,0.0021305486000946046,3,38,-0.0003774797725395189,0.004638576972728728,0.0035828976751916043,0.10435898527954986,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
battle,0.031435679541143895,23,38,0.016743597818106536,0.04612776126418125,0.020988688175767652,0.0001642269735279744,True,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
begin,0.019065106530364157,17,38,0.0065178464070568525,0.03161236665367146,0.017924657319010433,0.00509398773481629,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
bill,-0.0006504020282136238,1,38,-0.0019848297582200037,0.0006840257017927562,0.001906325328580543,0.34562280084103014,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
braid,0.003082538966642476,20,38,-0.015979763771052424,0.02214484170433738,0.027231861053849858,0.753063881195043,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
bring,0.0024376079219500676,18,38,-0.012305074436390123,0.017180290280290257,0.021060974797628845,0.7477073797515,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
build,-0.013043984873868743,7,38,-0.022837889126228098,-0.0032500806215093863,0.013991291789084795,0.012980171205205246,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
calibratable_cos,-0.0015878708828436915,1,38,-0.004343185512654731,0.0011674437469673478,0.003936163756872913,0.26594173435506047,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
care,-0.0018719168548818547,0,38,-0.004156674446970936,0.0004128407372072263,0.003263939417270115,0.11681122580662308,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
characterize,0.017397799012358287,22,38,-0.006702999330696863,0.04149859735541343,0.03442971191865022,0.16546571329415594,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
chase,0.0037665174673102452,10,38,-0.006971504522490115,0.014504539457110605,0.015340031414000513,0.496055923432819,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
complain,-0.0032438732364841218,4,38,-0.007483094351789679,0.0009953478788214355,0.006056030164722224,0.14215103186649913,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
confine,-0.012457407961274744,7,38,-0.02528140107827749,0.0003665851557280008,0.018319990167146777,0.06471297713970386,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
conjecture,0.005489641209892313,13,38,-0.0028589798451933426,0.013838262264977967,0.011926601507265221,0.20546810753366548,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
consider,0.017003746537819667,21,38,0.003527553122074841,0.030479939953564496,0.019251704879635467,0.01811364795295852,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
consume,-0.03931052189813894,5,38,-0.0762189783201925,-0.0024020654760853813,0.052726366317219366,0.043780263762038786,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
contiguous_location,0.002796799897645695,5,38,-0.00042428307754438944,0.00601788287283578,0.0046015471074144065,0.09717746892462178,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
contribute,0.0014292127325766677,4,38,-0.0007515719335882492,0.0036099973987415847,0.003115406665949881,0.20694520469236716,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
convert,-0.007605847701251526,19,38,-0.033951165108935435,0.018739469706432386,0.03763616772526273,0.5749126347616027,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
cooperate,-0.0019656602700055988,1,38,-0.0043265310264433855,0.0003952104864321875,0.0033726725091968376,0.11118503840246555,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
declare,0.0030586065999742454,12,38,-0.00849545628693773,0.014612669486886222,0.016505804124159966,0.6069523659532516,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
disappearance,-0.0007832461555593182,1,38,-0.004829889370184723,0.003263397059066086,0.005780918878036291,0.7065840643361904,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
discover,-0.005418406309777523,2,38,-0.01205048555950175,0.0012136729399467054,0.009474398928177469,0.11781091666831185,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
dress,-0.015429530078093811,2,38,-0.027476338933353724,-0.0033827212228339006,0.017209726936085586,0.01656145400329153,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
escape,0.012436407320274854,20,38,-0.008665544254347535,0.033538358894897244,0.030145645106603412,0.2554454826183938,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
exist,-0.031087098399185067,6,38,-0.04649064337574497,-0.015683553422625167,0.022005064252228427,0.00033218034469784986,True,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
ferret,0.019071477148249274,21,38,0.01228237739834203,0.025860576898156518,0.009698713928438919,2.9315511340435726e-06,True,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
forbid,-0.006646721267631381,6,38,-0.01663003424517205,0.0033365917099092883,0.014261875682200957,0.19997285264184636,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
force,0.03205322021462059,24,38,0.020257322951065592,0.04384911747817559,0.016851281805078572,5.133556875262117e-06,True,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
fulfilling,0.005099243431978806,6,38,0.0005439910901173083,0.009654495773840303,0.006507503345516423,0.03458786709657211,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
future_having,-0.02562032696383218,6,38,-0.03821766064892198,-0.01302299327874238,0.017996190978699714,0.00030363155753215505,True,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
get,0.002821118100091944,14,38,-0.013468060412573644,0.01911029661275753,0.0232702550180937,0.736188681820943,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
give,-0.011408331586903958,5,38,-0.022738350333410567,-7.831284039735119e-05,0.01618574106643801,0.055936658021523186,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
image_impression,-0.0013495085269986443,2,38,-0.0045415019344259315,0.001842484880428643,0.004559990582038982,0.41261772118547796,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
indicate,-0.033755495101345304,13,38,-0.05996947052055498,-0.007541519682135629,0.03744853631315668,0.01603009123951179,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
inquire,0.004383383926466219,20,38,-0.011547476616102425,0.02031424446903486,0.02275837220366949,0.5929140496980733,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
judgement,-0.0025586278068396146,1,38,-0.0065467288944842505,0.0014294732808050217,0.005697287268063765,0.21646338767505233,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
keep,-0.0033492379280790118,6,38,-0.011513276065688128,0.004814800209530105,0.01166291162515588,0.4264893367127044,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
lecture,0.03925154770904338,26,38,0.020504183902233394,0.05799891151585336,0.026781948295442833,0.0002146459592263462,True,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
masquerade,-0.0022767457068811003,0,38,-0.00508899941055866,0.0005355079967964598,0.004017505290967943,0.12107342366647784,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
meet,0.0017987217283329906,3,38,-0.00019675067827211435,0.0037941941349380953,0.002850674866578721,0.0855196057072811,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
mix,-0.04012622407632723,11,38,-0.094513870560334,0.014261422407679539,0.0776966378342954,0.15658071220938363,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
obtain,-0.0029259460234531344,15,38,-0.019807205695920684,0.013955313649014416,0.024116085246382216,0.7359904506365383,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
order,0.026929428337515444,27,38,0.016053105803729293,0.0378057508713016,0.015537603619694503,2.2203741546838583e-05,True,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
other_cos,-0.004110507398738904,0,38,-0.007331085130621383,-0.0008899296668564258,0.004600825331260683,0.016914765129823685,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
pay,-0.01499420402791531,15,38,-0.03252756846422236,0.0025391604083917427,0.02504766348043865,0.10213916710741953,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
peer,0.029579916694002832,26,38,0.014399807278199943,0.04476002610980572,0.021685870594004123,0.0004944871565663263,True,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
pocket,-0.00965220326300028,4,38,-0.01892206842005745,-0.0003823381059431079,0.013242664510081674,0.048449116022437004,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
preparing,0.002442884895992399,4,38,-2.0396277710269493e-05,0.004906166069695067,0.0035189731052895266,0.05955794801738437,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
put,-0.009926593580527814,0,38,-0.015391623311460472,-0.004461563849595156,0.0078071853299037965,0.0010391413790587223,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
run,0.0014015307481773924,3,38,-0.00023167772371894763,0.0030347392200737325,0.002333154959851914,0.10099820853375813,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
say,0.013659662533820484,18,38,-0.03068218618641521,0.05800151125405618,0.06334549817176527,0.5496708300319655,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
send,-0.017889162752716944,0,38,-0.029786673256993336,-0.005991652248440551,0.016996443577537705,0.005525643351040027,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
simple_dressing,0.005507630493042654,9,38,-0.0018156891646036776,0.012830950150688986,0.010461885225209045,0.14892562323752737,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
tell,-0.028961725507117328,7,38,-0.04290416711453419,-0.015019283899700468,0.019917773724881228,0.00023619177564662122,True,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
wink,-0.005787651599898534,8,38,-0.01855256177033277,0.0069772585705356995,0.01823558595776319,0.3799214757566795,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
wish,-0.0016082196909758173,6,38,-0.009197013154188144,0.005980573772236509,0.010841133518874753,0.6802745439979644,False,verbnet,N3_indiv,0.6723605306196621,N3,indiv,medical
Activity_ongoing,-0.0031689737223721615,6,38,-0.010280834211515915,0.003942886766771591,0.01015980069877679,0.38810203282421646,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Adducing,-0.0068082222293483294,7,38,-0.01746476551611822,0.0038483210574215623,0.015223633266814132,0.21835502591090422,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Adopt_selection,0.0008766492083181663,2,38,-0.0010424551501118198,0.0027957535667481525,0.00274157765489998,0.3763984339344137,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Agree_or_refuse_to_act,0.0032325235142467647,7,38,-0.0005171088041202735,0.006982155832613803,0.005356617597667197,0.09949620013365039,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Appeal,-0.002599328699301952,9,38,-0.012140471132941331,0.006941813734337428,0.013630203476627687,0.5965560711814485,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Arriving,0.002802115234899983,5,38,0.00044925006524988926,0.0051549804045500774,0.003361235956642991,0.025120851168841225,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Attempt,0.010942910733656303,22,38,0.0012595893444796204,0.020626232122832985,0.013833316270252402,0.03300069835163928,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Awareness,0.005353094143963699,20,38,-0.014036118812285413,0.02474230710021281,0.027698875651784444,0.5916621166729329,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Becoming_aware,-0.005685391249014661,17,38,-0.026444429802545515,0.015073647304516193,0.029655769362186935,0.5946219733124962,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Being_employed,-0.001720263286883721,1,38,-0.0037782133022252473,0.0003376867284578054,0.0029399285933450377,0.10981868865351173,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Body_movement,-0.0011017889219156675,1,38,-0.004131604166183367,0.0019280263223520318,0.004328307491810999,0.4804704817671555,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Bringing,-0.004200413531879963,4,38,-0.009597981395597664,0.0011971543318377385,0.007710811233882431,0.1356921786840006,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Causation,-0.011679210478108208,6,38,-0.020117713198586726,-0.003240707757629689,0.012055003886397886,0.010067798401197448,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Cause_change,-0.014154599594152849,2,38,-0.02543225019897577,-0.0028769489893299277,0.016110929435461316,0.0186872715331538,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Cause_harm,0.0009371545580995035,3,38,-0.00012153924792717493,0.001995848364126182,0.0015124197228952548,0.09106670387230775,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Cogitation,0.015865377551007663,19,38,0.008779084373960966,0.02295167072805436,0.010123275967209567,9.16053771465193e-05,True,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Coming_to_believe,-0.002661915161904656,1,38,-0.004987856765327241,-0.0003359735584820703,0.003322773719175123,0.030963765671650278,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Commerce_buy,-0.0016922609891152373,1,38,-0.005967182262520706,0.002582660284290231,0.006107030390579241,0.4427504678745495,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Commerce_pay,-0.01502560702325632,15,38,-0.030461894206391633,0.00041068015987899206,0.02205183883305045,0.06419371346798854,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Commerce_sell,0.0018619423051556012,2,38,-0.002293638364843399,0.006017522975154602,0.0059365438142842866,0.38550570467474093,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Commitment,0.0037784532888572053,3,38,-0.0007121117958825717,0.008269018373596983,0.006415092978199682,0.10757606571616854,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Complaining,-0.0032520609172059524,3,38,-0.007016840011991581,0.0005127181775796763,0.005378255849693755,0.09884677790423693,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Contacting,0.038491334640533476,26,38,0.014117031674382774,0.06286563760668418,0.03482043280878672,0.0037370016406858843,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Cooking_creation,0.001977272405724996,4,38,-1.5481821521155271e-06,0.003956092993602108,0.00282688655411016,0.057746172344008626,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Cotheme,0.002919534903506994,10,38,-0.006400909918345786,0.012239979725359776,0.0133149211740754,0.5430049477570895,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Death,-0.0009029566476679808,1,38,-0.004657134070885891,0.0028512207755499296,0.005363110604597015,0.6401087199641269,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
Desirable_event,-0.0008718049312156522,4,38,-0.003772574655155926,0.0020289647927246215,0.004143956748486105,0.5593982749321299,False,framenet,N3_indiv,0.7810285298927857,N3,indiv,medical
